MolecularWeight,LogP,NumHDonors,NumHAcceptors,TPSA,NumRotatableBonds,molecule_chembl_id,canonical_smiles,log_standard_value
386.4880000000001,5.245120000000006,3,4,94.83,9,CHEMBL165,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,4.094506066454455
593.6730000000002,6.473600000000006,0,10,115.55000000000004,12,CHEMBL5415164,CCCN(SC[C@H]1CCCN2CCCC[C@H]12)C1=C(Cl)C(=O)c2ccccc2C1=O,4.785336954534081
398.4660000000001,3.1696800000000014,1,5,80.46000000000001,4,CHEMBL4125745,O=C(/C=C/c1ccccc1)N[C@@H](Cc1ccc(O)cc1)C(=O)O,5.000004342923105
275.308,3.244700000000001,2,5,58.040000000000006,2,CHEMBL116438,COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(O)c(OC)c2)ccc1O,2.9036325160842376
381.52000000000015,3.981500000000002,1,5,69.2,4,CHEMBL3913721,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(N3CCN(C(=O)c4ccoc4)CC3)cc1)C2,4.03746634
321.336,2.21272,2,5,84.22,3,CHEMBL2408095,COc1ccc(C(=O)/C=C/c2cc(Br)c(OCc3ccccc3)c(OC)c2)c(O)c1,4.096944755
348.40200000000004,4.927200000000004,2,4,75.4,6,CHEMBL5415340,COc1cc(O)c2c(c1)C[C@@H]1c3c(cc4c(c3-2)OCO4)CC[N@@+]1(C)[O-],4.698978690138799
526.0990000000003,3.331000000000002,1,6,90.39,8,CHEMBL231547,O=C(NC1CCN(Cc2ccccc2)CC1)OC[C@H]1CC[C@@H](c2ccccc2)N1S(=O)(=O)c1ccc(Cl)cc1,2.14921911265538
327.3800000000001,2.770500000000001,2,5,62.16,2,CHEMBL5085959,C[C@@]1(c2cc(NC(=O)c3ncc(Cl)cc3Cl)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,1.3617278360175928
367.4930000000001,3.591400000000002,1,5,69.2,4,CHEMBL5289087,CC(C)(C)c1ccc(-c2cc(N3CC(CN4CCCC4)C3)c3nonc3c2)cc1,2.7930916
405.32100000000014,3.763200000000002,2,5,80.37,3,CHEMBL4878858,COc1cc(/C=C/C(=O)N2CCC[C@H]2C(=O)NCc2ccccc2)ccc1OCc1ccccc1,4.272329043274018
514.4830000000002,4.6697200000000025,0,7,78.07000000000001,5,CHEMBL4871713,O=C(Nc1ccc2nc3n(c(=O)c2c1)CCC3)c1cc2ccccc2s1,3.3619166186686438
376.3910000000002,3.523820000000001,2,4,79.78,2,CHEMBL289556,O=C(N[C@H]1CCS[C@H]2CCC[C@@H](C(=O)O)N2C1=O)[C@@H](S)Cc1ccccc1,2.302179353813201
488.6280000000002,5.653900000000007,1,6,62.24000000000001,13,CHEMBL1208904,COc1ccc(-c2cc(=O)c3c(O)cc(OC)c(-c4cc(-c5cc(=O)c6c(O)cc(OC)cc6o5)ccc4O)c3o2)cc1,4.698978690138799
368.3850000000001,3.369900000000001,2,6,93.06,8,CHEMBL3813788,COc1ccc(CNc2nc(N)nc3ccccc23)cc1,4.397957380103888
571.0230000000001,3.7389000000000023,0,8,112.52,6,CHEMBL3947671,CO[C@H]1CC[C@]2(CC1)Cc1cc(F)c(-c3cc(Cl)cc(C#N)c3)cc1C21N=C(C)C(N)=N1,0.4313637641589873
258.252,3.3812000000000006,2,4,58.29,2,CHEMBL1744460,[3H]C([3H])([3H])N(c1ccc(-c2nc3ccc(O)cc3s2)cn1)C([3H])([3H])[3H],1.3010299956639813
333.387,4.585900000000003,4,4,72.72,5,CHEMBL2203379,CN(C)c1ccc(-c2nc3ccc(F)nc3o2)cc1,0.6989700043360189
494.03900000000016,4.888400000000004,2,6,69.73,7,CHEMBL4089722,COc1ccc(CNc2nc(N=[N+]=[N-])nc3ccccc23)cc1OC,3.8573928109209015
398.4150000000001,1.8581,6,6,139.12,8,CHEMBL4172159,COc1ccc(Nc2nc(Cl)nc(N3CCN(c4cc(C)nc5ncnn45)CC3)n2)cc1,4.0626195838543415
356.3930000000001,4.166700000000004,1,3,55.760000000000005,5,CHEMBL5200867,CCCSC(=O)/C=C/c1ccc(O)c(O)c1,3.6010817277840235
516.4550000000003,1.0295999999999996,7,11,211.28,7,CHEMBL2048300,COc1ccc2nc(-c3ccc(NCCF)nc3)oc2c1,1.5563025007672873
309.3690000000001,3.301600000000001,1,5,56.27,6,CHEMBL2386725,C[C@]1(c2nc(NC(=O)c3ncc(OCC(F)F)nc3N)ccc2F)N=C(N)OCC1(F)F,2.6444385894678386
559.1260000000002,5.783900000000005,3,4,104.53,12,CHEMBL197140,CC1(C)CC(Oc2ccc(-c3ccc(C4(C(=O)O)CC4)cc3F)cc2)CC(C)(C)C1,4.041432164680265
512.0720000000003,2.940900000000001,1,6,90.39,7,CHEMBL410532,CCC[C@H](C(N)=O)[C@@H](CC(C)C)C(=O)N[C@H]1CCCCN(Cc2cccc(Nc3cccc(OC)c3)c2)C1=O,1.740362689494244
454.5260000000001,5.949920000000007,2,6,76.74,7,CHEMBL4854597,CCN(CCCCCCOc1ccc(C(=O)/C=C/c2ccc(N(C)C)cc2)c(O)c1)Cc1ccccc1OC,3.1734776434529945
426.52000000000015,5.2141000000000055,0,6,54.63,6,CHEMBL4863425,CNS(=O)(=O)c1cc(C(N)=O)c(NCc2ccco2)cc1Cl,4.915985184032798
403.4730000000001,3.8366000000000025,1,5,69.2,4,CHEMBL5285691,c1ccc(Oc2ccc(-c3cc(N4CC(CN5CCCC5)C4)c4nonc4c3)cc2)cc1,2.7168377232995247
550.5310000000002,3.4883000000000024,0,4,16.35,7,CHEMBL3326709,O=C(NCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc2cc(OC(F)(F)F)ccc2oc1=O,4.3838333116626265
566.5180000000003,6.159700000000006,3,10,148.8,6,CHEMBL4226684,O=C(NCCN1CCCCC1)c1cc(Nc2ccccc2CN2CCOCC2)cc(C(=O)NCCN2CCCCC2)c1,4.000043427276863
644.8599999999999,7.946000000000009,1,7,70.84,14,CHEMBL2407101,CCOCCCOc1ccc(/C=C/C(=O)c2ccc(OC)cc2O)cc1OC,3.763502865467597
416.4700000000002,3.9015200000000023,4,6,124.29000000000002,8,CHEMBL4750451,O=C(CCCCCN1CCC2c3ccccc3NC2C1)Oc1ccc(/C=C2\CCn3c2nc2ccccc2c3=O)cc1,4.179580513395409
416.6460000000002,5.793800000000006,1,3,38.69,0,CHEMBL4101130,Cn1cc(C2CCNCC2)c2ccc(Nc3ccc(F)c(F)c3)cc21,4.623259631
481.4570000000002,3.959400000000002,2,8,137.55,12,CHEMBL4850978,CCN(CCCCOc1ccc(C(=O)/C=C/c2ccc(N(C)C)cc2)c(O)c1)Cc1ccccc1,3.577606677362536
325.32000000000005,3.434400000000002,0,5,78.67,4,CHEMBL4870723,CNS(=O)(=O)c1cc(C(=O)N(C)C)c(NCc2ccco2)cc1Cl,3.8169700377573
228.247,2.9738000000000016,3,3,60.69,2,CHEMBL3609749,COc1cc(-c2cn([C@H]3CCc4c(F)cccc4N(CC(F)(F)F)C3=O)nn2)ccc1-n1cnc(C)c1,1.505149978319906
350.4220000000001,3.833400000000002,2,6,68.3,7,CHEMBL4108644,CC(F)(F)c1nc(N)c(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)n2)nc1Cl,3.81298016603948
548.3880000000003,4.939100000000003,2,8,119.36,10,CHEMBL3814631,Nc1nc(NCc2ccc(Br)cc2)c2ccccc2n1,1.9084850188786495
445.51500000000016,4.989200000000005,1,5,77.62,10,CHEMBL5205489,Nc1nn(-c2c3c(nc4ccc([N+](=O)[O-])cc24)CCCC3)c2ncccc12,4.501894167799294
379.39000000000016,2.6179,3,7,78.0,5,CHEMBL4069995,c1cc2ncc(Nc3ccc4cc[nH]c4n3)cc2[nH]1,4.376595204340475
373.4560000000001,4.604000000000003,2,5,83.39,6,CHEMBL236191,CC[C@@H]1CCC[C@H](C2(OC(=O)N3CCN(C(C)(C)CO)CC3)CC2)N1S(=O)(=O)c1cc(F)cc(F)c1,1.9138138523837167
419.4370000000002,4.276400000000002,3,7,101.94,6,CHEMBL4227357,O=C(/C=C/c1ccccc1Cl)N1CCN(Cc2ccc(O)c3ncccc23)CC1,3.8663464227496016
337.37900000000013,2.6690000000000005,2,6,76.38,4,CHEMBL4753795,COc1cc2nc3ccccc3c(Nc3ccc(C(=O)NO)cc3)c2c(OC)c1OC,4.113976758289846
566.5180000000004,5.7400000000000055,4,10,159.8,5,CHEMBL4226332,CN(C)Cc1ccccc1Nc1cc(CNCCN2CCCCC2)cc(CNCCN2CCCCC2)c1,4.000043427276863
408.5450000000001,1.941,3,5,86.71000000000001,5,CHEMBL4161552,Cc1cc(N2CCN(c3nc(Cl)nc(Nc4ccc(F)cc4)n3)CC2)n2ncnc2n1,4.201151228
576.7860000000003,3.693800000000002,3,7,89.17999999999999,12,CHEMBL165,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,3.041787318971752
328.49600000000004,6.367920000000007,2,2,40.46,8,CHEMBL5410783,O=c1ccoc(/C=C/c2ccc([N+](=O)[O-])cc2)c1O,4.581505926007546
318.302,3.842900000000001,2,4,63.83,3,CHEMBL140,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,4.053116875
341.4510000000001,4.075200000000003,0,3,38.77,9,CHEMBL4475538,CN1c2ccccc2Sc2cc(/C=C3/SC(=S)N(CC(=O)OCC4COC(C)(C)O4)C3=O)ccc21,1.7853298350107671
390.3250000000003,3.9552000000000014,1,4,59.97,1,CHEMBL3922564,CN(C)c1ccc(-c2cc(=O)c3ccc(OCC(=O)NCCCCCCNc4c5c(nc6ccccc46)CCCC5)cc3o2)cc1,3.976395837
752.7680000000004,5.701300000000007,0,14,187.52,16,CHEMBL3330736,CNc1ccc2nc3ccc(N(C)C)cc3[s+]c2c1.[Cl-],3.477265995424853
566.5180000000003,5.740000000000006,4,10,159.8,5,CHEMBL317760,CCN(CC)Cc1cc(NC(=O)CN2CCCCC2)cc(Nc2ccnc3cc(Cl)ccc23)c1,3.447313108823568
504.3790000000001,5.786000000000004,2,6,93.06,8,CHEMBL3814748,Nc1nc(NCc2cccc(F)c2)c2ccccc2n1,3.447313108823568
566.5180000000004,5.7400000000000055,4,10,159.8,5,CHEMBL4226598,CN1CCN(Cc2ccccc2-c2cc(C(=O)NCCN3CCCCC3)cc(C(=O)NCCN3CCCCC3)c2)CC1,4.000043427276863
375.424,4.440000000000003,1,4,68.39,8,CHEMBL5190530,Cc1ccc2nc3c(c(NCCO)c2c1)CCCC3,3.4705574852172743
372.5050000000001,6.066120000000007,3,3,77.76,9,CHEMBL5434938,Cc1ccc(NCCC[C@@H]2CCCN3CCCC[C@H]23)c2c(=O)c3cc(O)ccc3sc12,3.4625477288026643
254.224,2.9052000000000007,1,4,67.6,1,CHEMBL2059205,CN(C)c1cc(/C=C/c2cc(/C=C/c3ccc(O)c(N(C)C)c3)ncn2)ccc1O,3.568319085095112
500.5950000000002,4.473600000000003,1,5,77.10000000000001,11,CHEMBL4466197,OB1Oc2cc(O)ccc2C=C1c1cc(O)cc(O)c1,4.3364797469579965
654.886,10.93007999999999,1,7,75.05000000000001,7,CHEMBL5195740,COc1cc(/C=C/c2cc(/C=C/c3ccc(OCC(=O)O)c(OC)c3)on2)ccc1OCC(=O)O,4.602070848554296
470.5690000000001,4.594800000000004,1,4,67.87,9,CHEMBL5412904,O=c1ccoc(/C=C/c2ccc(O)c(O)c2)c1O,3.5671440451956573
322.3160000000001,2.2062,1,5,84.58000000000001,0,CHEMBL3330752,COc1ccc(-c2cc3c(s2)c2sc(-c4ccc(C=C(C#N)C#N)s4)cc2n3C(C)(C)C)cc1,4.000043427276863
436.6210000000004,5.798220000000005,1,5,41.57,5,CHEMBL5084378,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)Cn2nc(C#N)cc2C(N)=N1,0.3010299956639812
416.5210000000001,5.276200000000007,3,5,67.17,6,CHEMBL1744463,[3H]C([3H])([3H])N(c1ccc(-c2nc3ccc(O)cc3o2)cn1)C([3H])([3H])[3H],1.934498451243568
414.8700000000002,3.346900000000003,1,7,73.06,4,CHEMBL2425960,O=C(/C=C/c1ccc2c(=O)n(CCc3ccccc3)cnc2c1)NO,3.740441644949766
318.237,1.6935999999999998,6,8,151.59,1,CHEMBL4227963,CN(C)Cc1ccccc1-c1cc(CNCCN2CCCCC2)cc(CNCCN2CCCCC2)c1,4.000043427276863
365.4140000000001,2.3883200000000007,1,7,76.72,3,CHEMBL858,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,3.886547123391106
538.1540000000003,5.281300000000006,0,5,70.16,6,CHEMBL382880,CCC[C@H](C(N)=O)[C@@H](CC(C)C)C(=O)N[C@H]1CCCCN(Cc2cccc(Nc3ccccc3Cl)c2)C1=O,1.4771212547196624
414.4040000000002,2.04716,2,8,145.76999999999998,3,CHEMBL4861631,COc1ccc2[nH]c(C(=O)Nc3cc4c(=O)n5c(nc4cc3C)CCC5)cc2c1,3.785401024992388
385.5330000000002,4.149300000000002,2,6,67.59,8,CHEMBL3670371,C[C@@]1(c2nc(NC(=O)c3ncc(OC(F)F)cc3Cl)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,1.3979400086720375
447.7760000000001,3.0226000000000006,2,7,111.72,5,CHEMBL3667038,CC(C(=O)/C=C/c1ccc(O)c(OC(F)(F)F)c1)C(=O)/C=C/c1ccc(O)c(OC(F)(F)F)c1,2.506505032404872
474.5570000000001,3.9889000000000023,2,5,85.89,13,CHEMBL4527242,CCN(CCCCNC(=O)c1cc(O)c(C(=O)NCCCCN(CC)Cc2ccccc2)cc1O)Cc1ccccc1,3.586699801624049
328.496,6.367920000000007,2,2,40.46,8,CHEMBL4228823,O=C(/C=C/c1ccccc1)N1CCN(Cc2ccc(O)c3ncccc23)CC1,3.9474827365569194
476.9200000000001,5.084900000000005,2,8,102.52,7,CHEMBL4873761,CCN(CCCCOc1ccc(C(=O)/C=C/c2ccc(N(C)C)cc2)c(O)c1)Cc1ccccc1OC,3.170555058521209
585.0500000000001,3.926100000000004,1,8,125.65,6,CHEMBL3969309,CO[C@H]1CC[C@]2(CC1)Cc1cc(F)c(-c3cncc(Cl)c3)cc1C21N=C(C)C(N)=N1,0.6020599913279624
402.37200000000007,5.469600000000003,2,4,75.4,6,CHEMBL4850077,CNS(=O)(=O)c1cc(CO)c(NCc2ccco2)cc1Cl,5.070004600224455
246.218,1.927000000000001,3,5,90.9,2,CHEMBL4845823,CCN(C)C(=O)Oc1cccc(CNCCNCCOc2cccc3c2ccn3S(=O)(=O)c2ccccc2)c1,3.140193678578631
450.3960000000001,2.9717,2,7,126.28,3,CHEMBL4878181,COc1cc(/C=C/C(=O)N(C)OC)ccc1OCc1ccccc1,4.902389121915421
228.247,2.9738000000000016,3,3,60.69,2,CHEMBL3629737,CC1(C)OCC2(CCC[C@@]3(S(=O)(=O)c4ccc(Cl)cc4)c4c(F)ccc(F)c4OC[C@@H]23)CO1,1.829946695941636
1518.9190000000003,1.6454999999999806,12,20,441.8499999999999,33,CHEMBL5274298,COC(=O)c1cc(O)cc(OC)c1C(=O)c1c(O)cc(CO[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1O,3.0132586652835167
269.23900000000003,2.3106,0,6,69.63,1,CHEMBL2048314,CNc1ccc(-c2cc3cc(C(N)=O)ccc3o2)nc1F,1.5185139398778875
347.34900000000005,4.389700000000002,3,4,74.25,3,CHEMBL4227890,O=C(/C=C/c1ccc(F)cc1)N1CCN(Cc2ccc(O)c3ncccc23)CC1,4.058463985602251
286.262,2.7414000000000005,1,4,78.35000000000001,3,CHEMBL1788121,[3H]N(c1ccc(-c2nc3ccc(O)cc3s2)cn1)C([3H])([3H])[3H],1.7708520116421442
246.218,1.927000000000001,3,5,90.9,2,CHEMBL4846858,C/C(=C\Cc1c(O)cc(C)c(C(=O)O)c1O)CCCC1=C/C(=C\C(C)(C)O)OC1=O,4.710971568222072
500.06100000000015,2.939300000000001,1,6,90.39,5,CHEMBL389549,O=C(NCCCn1ccnc1)OCCC1CCc2ccccc2N1S(=O)(=O)c1ccc(Cl)cc1,2.44870632
381.52000000000015,3.981500000000002,1,5,69.2,5,CHEMBL5283208,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc([N+](=O)[O-])cc1)C2,3.2555137128195333
500.5950000000002,4.473600000000003,1,5,77.10000000000001,11,CHEMBL165,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,4.316620251635936
460.48700000000025,0.5710000000000024,5,8,176.91999999999996,11,CHEMBL3670375,C[C@@]1(c2nc(NC(=O)c3ncc(C(F)(F)F)cc3Cl)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,0.6989700043360189
428.5760000000002,6.176600000000007,0,4,24.940000000000005,8,CHEMBL394132,CC[C@@H]1CCC[C@H](C2(OC(=O)N3CCC(CCO)(OC)CC3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,1.0
466.7160000000002,6.522820000000007,1,5,32.34,7,CHEMBL2152899,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)Cn2c(C#N)cnc2C(N)=N1,0.6334684555795865
368.3850000000001,3.852600000000003,3,6,96.22,7,CHEMBL5189854,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)n(-c3ccc([N+](=O)[O-])cc3)n2)ccc1O,3.5441921107650325
393.5560000000001,4.673300000000005,2,5,58.36,3,CHEMBL3261067,Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)CO[C@@](C)(C(F)(F)F)C(N)=N2)c1,1.995635195
414.9110000000002,4.101900000000002,3,5,108.64,11,CHEMBL6246,O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,5.000004342923105
315.39400000000006,3.069000000000002,1,5,53.68000000000001,3,CHEMBL378225,C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc(N(C)S(C)(=O)=O)c1)c1ccccc1,5.000004342923105
418.9280000000003,4.340580000000003,2,5,94.76,1,CHEMBL3892054,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccccc2)ccc1O,3.342620042553348
368.3850000000001,3.3699000000000026,2,6,93.06000000000002,8,CHEMBL3815078,Nc1nc(NCc2ccccc2)c2ccccc2n1,4.397957380103888
355.434,3.770600000000003,1,5,62.91,7,CHEMBL4451935,CCN(CCCCCCNC(=O)c1cc(O)c(C(=O)NCCCCCCN(CC)Cc2ccccc2OC)cc1O)Cc1ccccc1OC,3.5199591807520685
